id,news_ent,sci_ent,Test Example,is_iaa,is_bad,similarity,created_at,updated_at,is_iaa_priority,news_article_id,sci_paper_id,is_bad_reason,is_bad_reported_at,is_bad_user_id,priority,is_difficult,is_difficult_reported_at,is_difficult_user_id
239,a large heritable component;589;616,Research ;0;9,,,,0.744295835494995,,,,97,98,,,,5,,,
212071,cruise ships;329;341,an isolated cruise ship;109;132,Subset,1,,0.74428141117096,2020-05-30 07:23:39.958243,2020-05-30 07:23:39.958255,,555,510,,,,5,,,
221267, before the crisis;252;270,we;266;268,,,,0.743434309959412,2020-05-30 07:35:06.783242,2020-05-30 07:35:06.78325,,563,518,,,,5,,,
244,the pitch;170;179,each other's pitch;1123;1141,,,,0.742841422557831,,,,370,262,,,,5,,,
245, comparing the human and monkey brains;174;212,the primate brain;39;56,Subset,,,0.742338061332703,,,,195,80,,,,5,,,
153175,The microstructure;594;612,designed microstructures;170;194,,,,0.742231667041779,2020-05-09 11:17:42.703314,2020-05-09 11:17:42.703316,,446,401,,,,5,,,
202468,degenerating joint (articular) cartilage;647;687,human mesenchymal stem cell (hMSC) differentiation;602;652,,,,0.741458594799042,2020-05-23 14:11:37.991664,2020-05-23 14:11:37.991668,,543,498,,,,5,,,
249,a new technique for reprogramming cells ;33;73,22 human induced pluripotent stem (hiPS) cell lines;300;351,,1,,0.741366565227508,,,,194,32,,,,5,,,
202049,cartilage;295;304,damaged articular cartilage;70;97,Subset,,,0.741217434406281,2020-05-23 14:11:27.842578,2020-05-23 14:11:27.842583,,543,498,,,,5,,,
254382,reusable electrode material ;581;609,cycling ;1317;1325,,1,,0.74104905128479,2020-06-05 07:45:01.493416,2020-06-05 07:45:01.493421,,607,562,,,,5,,,
212252, people who tested positive for Covid-19 ;378;419,the mortality;425;438,,,,0.74091374874115,2020-05-30 07:23:44.095899,2020-05-30 07:23:44.095909,,555,510,,,,5,,,
260874,the first large controlled clinical trial;251;292,"this double-blind, randomized trial;47;82",Paraphrasing,,,0.740311741828918,2020-06-05 07:49:32.859024,2020-06-05 07:49:32.85903,,617,572,,,,5,,,
94092,the embryos;462;473,Dinosaur embryos;0;16,Anaphora,,,0.739922285079956,2020-05-09 09:05:27.642755,2020-05-09 09:05:27.642756,,162,319,,,,5,,,
260906,this trial;439;449,"this double-blind, randomized trial;47;82",Anaphora,,,0.739699602127075,2020-06-05 07:49:34.155245,2020-06-05 07:49:34.155251,,617,572,,,,5,,,
262,a new technique for reprogramming cells ;33;73,mouse and human fibroblasts can be reprogrammed to a pluripotent state ;144;215,,1,,0.738523721694946,,,,194,29,,,,5,,,
100617,tumor cells;113;124,Cells;203;208,Subset,,,0.738481819629669,2020-05-09 09:05:33.909155,2020-05-09 09:05:33.909156,,30,109,,,,5,,,
264,surprisingly weak bites;309;332,high bite forces;272;288,,1,,0.738314568996429,,,,336,143,,,,5,,,
265, a genetic mutation;23;42,defined and large effect-size genomic defects;135;180,Paraphrasing,,,0.738233745098114,,,,210,103,,,,5,,,
153131, The microstructure;593;612,wave ;732;737,,,,0.736219584941864,2020-05-09 11:17:42.690453,2020-05-09 11:17:42.690455,,446,401,,,,5,,,
273,e-cigarettes;54;66,nitrosamines;391;403,,,,0.735801637172699,,,,150,107,,,,5,,,
259603,a study;5;12,the final analysis;631;649,,,,0.735590219497681,2020-06-05 07:48:39.798257,2020-06-05 07:48:39.798272,,616,571,,,,5,,,
202063,cartilage;295;304,articular cartilage tissue formation;747;783,,,,0.735116243362427,2020-05-23 14:11:28.170851,2020-05-23 14:11:28.170864,,543,498,,,,5,,,
130906,permanent neurological damage;166;195,developmental delay;307;326,Paraphrasing,,,0.734918475151062,2020-05-09 11:17:20.137971,2020-05-09 11:17:20.137973,,411,366,,,,5,,,
260436, patients with Covid-19;274;297,the SARS-CoV-2 pandemic;320;343,,,,0.734598338603973,2020-06-05 07:49:14.114128,2020-06-05 07:49:14.114133,,616,571,,,,5,,,
280,the European mainland;17;38,separation of Britain from mainland Europe;16;58,,,,0.734501719474793,,,,119,59,,,,5,,,
202349,osteoarthritis;552;566,stem cell-derived chondrocyte hypertrophy;113;154,,,,0.733219087123871,2020-05-23 14:11:34.991888,2020-05-23 14:11:34.991897,,543,498,,,,5,,,
100942," releasing cytokines and chemokines,;226;262",chemokines;657;667,Subset,,,0.732646942138672,2020-05-09 09:05:33.909992,2020-05-09 09:05:33.909993,,30,109,,,,5,,,
100873, chemokines;250;261,cell populations;126;142,,,,0.732450902462006,2020-05-09 09:05:33.909814,2020-05-09 09:05:33.909815,,30,109,,,,5,,,
288,DNA;113;116,DNA damage;369;379,Paraphrasing,,,0.732377827167511,,,,150,107,,,,5,,,
111921,monarchs;207;215,monarch butterflies;251;270,Paraphrasing,,,0.731860160827637,2020-05-09 09:09:24.80652,2020-05-09 09:09:24.806521,,54,108,,,,5,,,
237555, Power consumption;188;206,R6000a/MWCNT- nanolubricant;1061;1088,,,,0.731481552124023,2020-06-01 13:22:34.074531,2020-06-01 13:22:34.074534,,586,541,,,,5,,,
100989,chemokines;251;261,multiple cytokines and chemokines;634;667,,,,0.731367170810699,2020-05-09 09:05:33.910124,2020-05-09 09:05:33.910125,,30,109,,,,5,,,
201806,The biomaterials-based high-throughput screening approach;0;57,biomaterial design strategies;26;55,Paraphrasing,,,0.731163620948792,2020-05-23 14:11:21.904527,2020-05-23 14:11:21.904536,,543,498,,,,5,,,
111837,numbers;167;174,population recovery;98;117,,,,0.730774402618408,2020-05-09 09:09:24.806294,2020-05-09 09:09:24.806295,,54,108,,,,5,,,
254359,reusable electrode material ;581;609,the alloy particles;606;625,,1,,0.72999894618988,2020-06-05 07:45:00.555568,2020-06-05 07:45:00.55557,,607,562,,,,5,,,
93994, the tiny skulls ;442;459,3D reconstructions;386;404,,,,0.729628026485443,2020-05-09 09:05:27.642423,2020-05-09 09:05:27.642424,,162,319,,,,5,,,
298,patients with schizophrenia ;202;230,two schizophrenia patients;268;294,Subset,,,0.729300320148468,,,,210,103,,,,5,,,
108745,ammonia production;282;300,low temperature ammonia synthesis;264;297,Subset,,,0.72880893945694,2020-05-09 09:05:41.310535,2020-05-09 09:05:41.310536,,40,314,,,,5,,,
260866,The study;237;246,"this double-blind, randomized trial;47;82",Anaphora,,,0.728532493114471,2020-06-05 07:49:32.572707,2020-06-05 07:49:32.572717,,617,572,,,,5,,,
221221,CO2 emissions;213;226,the global CO2 emissions path;980;1009,Paraphrasing,,,0.726863503456116,2020-05-30 07:35:05.751097,2020-05-30 07:35:05.751107,,563,518,,,,5,,,
108305,an improved catalyst;28;48,efficient catalysts;12;31,Subset,,,0.726211071014404,2020-05-09 09:05:41.309137,2020-05-09 09:05:41.309138,,40,314,,,,5,,,
254351,reusable electrode material ;581;609,the MH electrode powder particles;287;320,Paraphrasing,,,0.725935816764831,2020-06-05 07:45:00.22739,2020-06-05 07:45:00.227401,,607,562,,,,5,,,
315,female body sizes;231;248,a significantly heavier female body size;956;996,,1,,0.725892066955566,,,,369,257,,,,5,,,
108830,low energy consumption;306;328,low activation energy;976;997,,,,0.725820541381836,2020-05-09 09:05:41.310834,2020-05-09 09:05:41.310835,,40,314,,,,5,,,
254392,reusable electrode material ;581;609,the MH electrode material;1660;1685,,,,0.725562751293182,2020-06-05 07:45:01.877543,2020-06-05 07:45:01.877548,,607,562,,,,5,,,
318,The findings;378;390,recent findings;411;426,Anaphora,,,0.725517511367798,,,,210,199,,,,5,,,
320,red meat;64;72,increased red meat consumption;1389;1419,Paraphrasing,1,,0.72532194852829,,,,303,79,,,,5,,,
259608,a study;5;12,a meta-analysis;735;750,Paraphrasing,,,0.725235462188721,2020-06-05 07:48:40.013189,2020-06-05 07:48:40.013196,,616,571,,,,5,,,
322,a giant short-faced bear;27;51,any mammalian carnivore;468;491,Subset,1,,0.725219786167145,,,,336,143,,,,5,,,
212034,Covid-19 ;237;246,the mortality;425;438,,,,0.725121438503265,2020-05-30 07:23:39.122966,2020-05-30 07:23:39.122977,,555,510,,,,5,,,
327, the brains of humans and macaque monkeys;253;294,One strategy;405;417,,,,0.724555313587189,,,,195,9,,,,5,,,
94057,the tiny skulls of the embryos;443;473,well-preserved embryos;508;530,Subset,,,0.724498808383942,2020-05-09 09:05:27.642656,2020-05-09 09:05:27.642657,,162,319,,,,5,,,
260806,The malaria drug hydroxychloroquine;0;35,Covid-19 Prophylaxis;23;43,Subset,,,0.723892509937286,2020-06-05 07:49:30.173371,2020-06-05 07:49:30.173387,,617,572,,,,5,,,
131188, brain;402;408,patient ;1131;1139,,,,0.723744034767151,2020-05-09 11:17:20.235185,2020-05-09 11:17:20.235187,,411,366,,,,5,,,
336,Agriotherium africanum;0;22,the gigantic extinct Agriotherium africanum;364;407,,,,0.72295868396759,,,,336,143,,,,5,,,
130855, AHT;258;262,fatal brain injuries;44;64,Subset,,,0.722436130046845,2020-05-09 11:17:20.121348,2020-05-09 11:17:20.12135,,411,366,,,,5,,,
343,island Britain;369;383,the Dover Strait;237;253,,,,0.721513330936432,,,,119,59,,,,5,,,
345, this trade;315;326,surveillance methodology;373;397,,1,,0.721100211143494,,,,366,245,,,,5,,,
237440, a home refrigerator;209;229,power;988;993,,,,0.720962464809418,2020-06-01 13:22:31.406886,2020-06-01 13:22:31.406893,,586,541,,,,5,,,
153193,The microstructure;594;612,disordered microstructures;773;799,,,,0.720691084861755,2020-05-09 11:17:42.708566,2020-05-09 11:17:42.708568,,446,401,,,,5,,,
350,male mice;117;126, songs;380;386,,,,0.719718992710114,,,,321,206,,,,5,,,
93529,the animals’;93;105,these animals;109;122,Anaphora,1,,0.718986213207245,2020-05-09 09:05:27.64113,2020-05-09 09:05:27.641131,,162,319,,,,5,,,
212258, people who tested positive for Covid-19 ;378;419,the prevalence;552;566,,,,0.718481838703156,2020-05-30 07:23:44.234214,2020-05-30 07:23:44.234225,,555,510,,,,5,,,
204238,a two-dimensional framework;364;391,both local transversal gates and code deformations;408;458,,,,0.718439042568207,2020-05-23 14:12:21.635496,2020-05-23 14:12:21.635503,,545,500,,,,5,,,
130693,the leading cause;75;92,It ;99;102,Anaphora,,,0.71818870306015,2020-05-09 11:17:20.068641,2020-05-09 11:17:20.068642,,411,366,,,,5,,,
253189,NiMH;130;134,(NiMH cells;59;70,,,,0.717398285865784,2020-06-05 07:44:13.537956,2020-06-05 07:44:13.537963,,607,562,,,,5,,,
108752,ammonia production;282;300,ammonia;455;462,,,,0.717102229595184,2020-05-09 09:05:41.310553,2020-05-09 09:05:41.310554,,40,314,,,,5,,,
108874,reduced greenhouse gas emission;333;364,an extremely small activation energy;498;534,,,,0.716860175132751,2020-05-09 09:05:41.310964,2020-05-09 09:05:41.310965,,40,314,,,,5,,,
101243, cytokines;405;415,chemokines;657;667,Subset,,,0.716742217540741,2020-05-09 09:05:33.910775,2020-05-09 09:05:33.910776,,30,109,,,,5,,,
111995,them;265;269,they;643;647,Anaphora,,,0.715751230716705,2020-05-09 09:09:24.80672,2020-05-09 09:09:24.806721,,54,108,,,,5,,,
201961,to synergistically form functional joint cartilage;154;204,differentiation into articular or hypertrophic cartilage phenotypes;637;704,,,,0.715185821056366,2020-05-23 14:11:25.733416,2020-05-23 14:11:25.733426,,543,498,,,,5,,,
100660,tumor cells;113;124, tumor ;1371;1378,Paraphrasing,,,0.715080738067627,2020-05-09 09:05:33.909266,2020-05-09 09:05:33.909267,,30,109,,,,5,,,
204224,a two-dimensional framework;364;391,Fault-tolerant logic gates;0;26,Paraphrasing,1,,0.7144855260849,2020-05-23 14:12:21.316559,2020-05-23 14:12:21.316569,,545,500,,,,5,,,
237513, Power consumption;188;206,R134a;53;58,,,,0.714225113391876,2020-06-01 13:22:33.065664,2020-06-01 13:22:33.065668,,586,541,,,,5,,,
376,fewer neurons and more non-neuronal cells are generated;535;590,The impressive neuronal diversity;0;33,,1,,0.714188694953918,,,,210,5,,,,5,,,
237407, a home refrigerator;209;229,high energy demand;79;97,,,,0.713721215724945,2020-06-01 13:22:30.672739,2020-06-01 13:22:30.672744,,586,541,,,,5,,,
108183,ammonia;173;180,ammonia production;183;201,,,,0.713271021842956,2020-05-09 09:05:41.308829,2020-05-09 09:05:41.30883,,40,314,,,,5,,,
112108,monarchs raised in captivity;308;336,captive breeding;328;344,,1,,0.713057100772858,2020-05-09 09:09:24.807004,2020-05-09 09:09:24.807005,,54,108,,,,5,1,2020-06-19 10:02:08.647338,2
380,a risk;113;119,the health risks;267;283,Subset,,,0.713003098964691,,,,366,245,,,,5,,,
108733,ammonia production;282;300,Ammonia;788;795,,,,0.712431788444519,2020-05-09 09:05:41.310494,2020-05-09 09:05:41.310495,,40,314,,,,5,,,
130765,fatal brain injuries;96;116,abusive head trauma;1072;1091,Subset,,,0.712104022502899,2020-05-09 11:17:20.090934,2020-05-09 11:17:20.090937,,411,366,,,,5,,,
93842,dinosaur;309;317,dinosaurs;704;713,Subset,,,0.712044179439545,2020-05-09 09:05:27.641935,2020-05-09 09:05:27.641936,,162,319,,,,5,,,
108462,The catalyst facilitates the synthesis of ammonia;131;180,efficient catalysts;12;31,,,,0.711718916893005,2020-05-09 09:05:41.309603,2020-05-09 09:05:41.309604,,40,314,,,,5,,,
260820,821 people;84;94,821;84;87,,,,0.711560666561127,2020-06-05 07:49:30.703628,2020-06-05 07:49:30.703636,,617,572,,,,5,,,
204205,three-dimensions;344;360,These decoding algorithms allow us to draw upon the advantages of three-dimensional models using only a two-dimensional array of live qubits;579;719,,,,0.711529791355133,2020-05-23 14:12:20.856124,2020-05-23 14:12:20.85614,,545,500,,,,5,,,
204263,a two-dimensional framework;364;391,surface-code quantum computation;964;996,,,,0.71145224571228,2020-05-23 14:12:22.209982,2020-05-23 14:12:22.209988,,545,500,,,,5,,,
108586,merely 50 °C;184;196,50 °C;487;492,,,,0.711409628391266,2020-05-09 09:05:41.310018,2020-05-09 09:05:41.310019,,40,314,,,,5,,,
387,several species;250;265,the five other species;903;925,Anaphora,,,0.710979759693146,,,,336,143,,,,5,,,
94114,the embryos;462;473,well-preserved embryos;508;530,Anaphora,,,0.710941314697266,2020-05-09 09:05:27.642856,2020-05-09 09:05:27.642857,,162,319,,,,5,,,
152457,new mathematical formulas;80;105,accurate formulas;511;528,Anaphora,,,0.710891485214233,2020-05-09 11:17:42.486848,2020-05-09 11:17:42.48685,,446,401,,,,5,,,
201953,to synergistically form functional joint cartilage;154;204,cartilage microenvironments;333;360,,,,0.71066278219223,2020-05-23 14:11:25.531284,2020-05-23 14:11:25.53129,,543,498,,,,5,,,
389,the carnivore's skull;115;136,is less well-adapted to dispatch large prey ;839;883,,,,0.710173487663269,,,,336,143,,,,5,,,
392,A ring;0;6,a ring;1267;1273,,1,,0.710090935230255,,,,143,54,,,,5,,,
254440,"old, used electrodes;637;657",cycling ;1317;1325,,1,,0.709979951381683,2020-06-05 07:45:03.799853,2020-06-05 07:45:03.799863,,607,562,,,,5,,,
393, the carnivore's;114;130,Our findings;493;505,,1,,0.709937572479248,,,,336,143,,,,5,,,
396,the previously uncharted territory;404;438,interfluvial settings of southern Amazonia;49;91,,1,,0.709675252437592,,,,157,89,,,,5,,,
212133, had no symptoms.;418;437,all passengers;82;96,,,,0.709665656089783,2020-05-30 07:23:41.344294,2020-05-30 07:23:41.344301,,555,510,,,,5,,,
211689,128;375;378,128;212;215,,,,0.708784401416779,2020-05-30 07:23:31.340192,2020-05-30 07:23:31.340202,,555,510,,,,5,,,
100614,tumor cells;113;124,cell populations;126;142,,,,0.708065330982208,2020-05-09 09:05:33.909147,2020-05-09 09:05:33.909148,,30,109,,,,5,,,
408,the carnivore's skull;115;136,the gigantic extinct Agriotherium africanum;364;407,Anaphora,,,0.707668125629425,,,,336,143,,,,5,,,
202054,cartilage;295;304,cartilage microenvironments;333;360,,,,0.70709890127182,2020-05-23 14:11:27.949315,2020-05-23 14:11:27.949326,,543,498,,,,5,,,
130520,under two;129;138,2 years;90;97,,,,0.706121802330017,2020-05-09 11:17:19.992309,2020-05-09 11:17:19.992312,,411,366,,,,5,,,
111877,some butterfly enthusiasts;176;202,monarch enthusiasts across North America ;119;160,Subset,,,0.706000506877899,2020-05-09 09:09:24.806406,2020-05-09 09:09:24.806407,,54,108,,,,5,,,
237206,drop-in refrigerant replacement test;5;41,Vapour compression refrigerator systems;0;39,Paraphrasing,,,0.705505192279816,2020-06-01 13:22:26.04828,2020-06-01 13:22:26.048287,,586,541,,,,5,,,
93750,embryos;209;216,dinosaur embryos;162;178,Subset,,,0.705418825149536,2020-05-09 09:05:27.641699,2020-05-09 09:05:27.6417,,162,319,,,,5,,,
424,fewer neurons and more non-neuronal cells are generated;535;590,neurite outgrowth;482;499,,,,0.705120205879211,,,,210,103,,,,5,,,
108878,reduced greenhouse gas emission;333;364,the weak ionic bonds;664;684,,,,0.704846739768982,2020-05-09 09:05:41.310975,2020-05-09 09:05:41.310976,,40,314,,,,5,,,
429,the DNA changes;286;301,DNA-repair activity;584;603,Subset,1,,0.704754292964935,,,,150,107,,,,5,1,2020-06-19 10:02:10.941958,6
111586,they;19;23,they;643;647,Anaphora,1,,0.704724550247192,2020-05-09 09:09:24.80564,2020-05-09 09:09:24.805641,1,54,108,,,,5,,,
253514,cheaper rechargeable hydride batteries;90;128,the metal hydride particles;94;121,,,,0.704566657543182,2020-06-05 07:44:26.598859,2020-06-05 07:44:26.59887,,607,562,,,,5,,,
441, three vitamin B supplements;471;499,"high-dose folic acid, vitamins B 6  and B 12;662;706",,,,0.703542530536652,,,,372,232,,,,5,,,
108645,only half the energy;207;227,an extremely small activation energy;498;534,Paraphrasing,,,0.703393280506134,2020-05-09 09:05:41.31022,2020-05-09 09:05:41.310221,,40,314,,,,5,,,
93970, the tiny skulls ;442;459,X-ray;410;415,,,,0.702759265899658,2020-05-09 09:05:27.642333,2020-05-09 09:05:27.642334,,162,319,,,,5,,,
448,some behavioural and brain mechanisms;226;263,"a motor cortex region active during singing, that projects directly to brainstem vocal motor neurons and is necessary for keeping song more stereotyped and on pitch. We also discovered that male mice depend on auditory feedback to ;789;1020",,1,,0.702454209327698,,,,370,262,,,,5,,,
453,the Amazon’s upper Tapajós Basin;442;474,the interfluves;806;821,,,,0.701846182346344,,,,157,89,,,,5,,,
455,a new technique for reprogramming cells ;33;73, fibroblasts;536;548,,,,0.701751828193665,,,,194,29,,,,5,,,
254257,mechanical washing;544;562,mechanical treatments;468;489,Subset,,,0.701603949069977,2020-06-05 07:44:56.453373,2020-06-05 07:44:56.453378,,607,562,,,,5,,,
204231,a two-dimensional framework;364;391,a quantum error-correcting code;215;246,Paraphrasing,,,0.70156729221344,2020-05-23 14:12:21.475245,2020-05-23 14:12:21.475253,,545,500,,,,5,,,
458,detailed images;97;112,the digitized images ;993;1014,Paraphrasing,,,0.701231956481934,,,,20,226,,,,5,,,
254386,reusable electrode material ;581;609,the electrolyte;1457;1472,Paraphrasing,,,0.700352489948273,2020-06-05 07:45:01.63647,2020-06-05 07:45:01.636474,,607,562,,,,5,,,
202226,osteoarthritis;448;462,stem cell-derived chondrocyte hypertrophy;113;154,,,,0.699778616428375,2020-05-23 14:11:32.087325,2020-05-23 14:11:32.087336,,543,498,,,,5,,,
100658,tumor cells;113;124,the tumor environment;1321;1342,,,,0.699591398239136,2020-05-09 09:05:33.909261,2020-05-09 09:05:33.909262,,30,109,,,,5,,,
204230,a two-dimensional framework;364;391,the surface code;197;213,,,,0.698800802230835,2020-05-23 14:12:21.454551,2020-05-23 14:12:21.454557,,545,500,,,,5,,,
220666,almost half the record decrease;55;86,just under half;508;523,Paraphrasing,,,0.698587954044342,2020-05-30 07:34:53.281182,2020-05-30 07:34:53.281189,,563,518,,,,5,,,
111950, in captivity;222;235,captive breeding;328;344,,,,0.698158383369446,2020-05-09 09:09:24.806595,2020-05-09 09:09:24.806596,,54,108,,,,5,,,
474,judgments of potential partners.;293;325,men's judgements;280;296,Subset,,,0.697650671005249,,,,369,257,,,,5,,,
254345,reusable electrode material ;581;609,the metal hydride particles;94;121,,,,0.697201371192932,2020-06-05 07:44:59.981864,2020-06-05 07:44:59.981874,,607,562,,,,5,,,
480,some behavioural and brain mechanisms;226;263,"this social communication behavior include vocal control by forebrain motor areas, a direct cortical projection to brainstem vocal motor neurons, and dependence on auditory feedback to develop and maintain learned vocalizations;116;343",Paraphrasing,,,0.696617782115936,,,,370,262,,,,5,,,
203786,error-correcting code;69;90,a fault-tolerant non-Clifford gate;157;191,,,,0.696591734886169,2020-05-23 14:12:10.961712,2020-05-23 14:12:10.961717,,545,500,,,,5,,,
